Gender,Surface,Winner,Loser,WRank,LRank,WPts,LPts
Female,Hard,Kuznetsova S.,Flipkens K.,26,47,1646,1110
Female,Hard,Pavlyuchenkova A.,Kuwata H.,24,200,1890,280
Female,Hard,King V.,Mchale C.,76,50,740,1045
Female,Hard,Makarova E.,Davis L.,20,43,2380,1140
Female,Hard,Nara K.,Mladenovic K.,40,78,1248,735
Female,Hard,Erakovic M.,Jovanovski B.,82,36,689,1350
Female,Hard,Kuznetsova S.,King V.,26,76,1646,740
Female,Hard,Makarova E.,Pavlyuchenkova A.,20,24,2380,1890
Female,Hard,Nara K.,Erakovic M.,40,82,1248,689
Female,Hard,Kuznetsova S.,Makarova E.,26,20,1646,2380
Female,Hard,Kuznetsova S.,Nara K.,26,40,1646,1248
Female,Hard,Zahlavova Strycova B.,Vinci R.,37,25,1302,1840
Female,Hard,Lisicki S.,Errani S.,29,15,1427,3035
Female,Hard,Koukalova K.,Bertens K.,35,79,1355,736
Female,Hard,Cornet A.,Davis L.,22,43,2005,1140
Female,Hard,Watson H.,Smitkova T.,57,93,970,633
Female,Hard,Rogers S.,Tomljanovic A.,113,56,522,985
Female,Hard,Safarova L.,Cirstea S.,17,36,2675,1311
Female,Hard,Rybarikova M.,Riske A.,44,45,1125,1121
Female,Hard,Cibulkova D.,Abanda F.,12,209,3167,269
Female,Hard,Putintseva Y.,Pennetta F.,164,14,356,3039
Female,Hard,Stephens S.,Wozniak A.,20,97,2050,587
Female,Hard,Williams V.,Pavlyuchenkova A.,26,24,1825,1895
Female,Hard,Stosur S.,Puig M.,21,67,2050,870
Female,Hard,Vesnina E.,Giorgi C.,49,38,1075,1282
Female,Hard,Vandeweghe C.,Zhang S.,51,30,1060,1396
Female,Hard,Dellacqua C.,Flipkens K.,31,47,1380,1110
Female,Hard,Makarova E.,Oprandi R.,19,157,2360,368
Female,Hard,Garcia C.,Knapp K.,48,77,1110,775
Female,Hard,Pliskova Ka.,Wickmayer Y.,41,65,1155,884
Female,Hard,Suarez Navarro C.,Jovanovski B.,16,32,2695,1380
Female,Hard,Wozniacki C.,Hantuchova D.,13,34,3050,1356
Female,Hard,Ivanovic A.,Bacsinszky T.,10,82,3605,703
Female,Hard,Keys M.,Kuznetsova S.,28,23,1545,1925
Female,Hard,Muguruza G.,Dubois S.,27,296,1635,141
Female,Hard,Radwanska A.,Zahlavova Strycova B.,5,37,5120,1302
Female,Hard,Rogers S.,Bouchard E.,113,8,522,4460
Female,Hard,Azarenka V.,Cornet A.,11,22,3493,2005
Female,Hard,Watson H.,Cibulkova D.,57,12,970,3167
Female,Hard,Kerber A.,Garcia C.,7,48,4570,1110
Female,Hard,Suarez Navarro C.,Pliskova Ka.,16,41,2695,1155
Female,Hard,Sharapova M.,Muguruza G.,6,27,4881,1635
Female,Hard,Makarova E.,Vesnina E.,19,49,2360,1075
Female,Hard,Wozniacki C.,Koukalova K.,13,35,3050,1355
Female,Hard,Jankovic J.,Stephens S.,9,20,3900,2050
Female,Hard,Safarova L.,Rybarikova M.,17,44,2675,1125
Female,Hard,Lisicki S.,Keys M.,29,28,1427,1545
Female,Hard,Williams S.,Stosur S.,1,21,9700,2050
Female,Hard,Williams V.,Putintseva Y.,26,164,1825,356
Female,Hard,Kvitova P.,Dellacqua C.,4,31,6050,1380
Female,Hard,Vandeweghe C.,Ivanovic A.,51,10,1060,3605
Female,Hard,Suarez Navarro C.,Sharapova M.,16,6,2695,4881
Female,Hard,Wozniacki C.,Rogers S.,13,113,3050,522
Female,Hard,Makarova E.,Kvitova P.,19,4,2360,6050
Female,Hard,Williams S.,Safarova L.,1,17,9700,2675
Female,Hard,Vandeweghe C.,Jankovic J.,51,9,1060,3900
Female,Hard,Williams V.,Kerber A.,26,7,1825,4570
Female,Hard,Azarenka V.,Watson H.,11,57,3493,970
Female,Hard,Radwanska A.,Lisicki S.,5,29,5120,1427
Female,Hard,Williams S.,Wozniacki C.,1,13,9700,3050
Female,Hard,Williams V.,Suarez Navarro C.,26,16,1825,2695
Female,Hard,Makarova E.,Vandeweghe C.,19,51,2360,1060
Female,Hard,Radwanska A.,Azarenka V.,5,11,5120,3493
Female,Hard,Williams V.,Williams S.,26,1,1825,9700
Female,Hard,Radwanska A.,Makarova E.,5,51,5120,2360
Female,Hard,Radwanska A.,Williams V.,5,26,5120,1825
Female,Hard,Zhang S.,Watson H.,31,46,1392,1085
Female,Hard,Svitolina E.,Davis L.,39,48,1270,1070
Female,Hard,Townsend T.,Koukalova K.,125,36,468,1345
Female,Hard,Flipkens K.,Hercog P.,54,70,986,806
Female,Hard,Keys M.,Cornet A.,28,23,1575,1940
Female,Hard,Knapp K.,Bencic B.,74,59,775,903
Female,Hard,Parmentier P.,Dellacqua C.,81,30,688,1440
Female,Hard,Wozniacki C.,Rybarikova M.,12,56,3130,960
Female,Hard,Pavlyuchenkova A.,Cibulkova D.,25,13,1880,3002
Female,Hard,Ivanovic A.,Cirstea S.,11,80,3605,692
Female,Hard,Pennetta F.,Scheepers C.,14,76,2970,775
Female,Hard,Stosur S.,Lepchenko V.,22,49,1985,1047
Female,Hard,Diyas Z.,Begu I.,52,62,1007,881
Female,Hard,Mchale C.,Gibbs N.,45,141,1088,414
Female,Hard,Safarova L.,Williams V.,17,20,2750,2355
Female,Hard,Nara K.,Oprandi R.,34,157,1358,368
Female,Hard,Suarez Navarro C.,Pironkova T.,16,53,2785,996
Female,Hard,Makarova E.,Hantuchova D.,18,35,2640,1356
Female,Hard,Errani S.,Wickmayer Y.,15,67,2910,844
Female,Hard,Zahlavova Strycova B.,Barthel M.,33,44,1361,1096
Female,Hard,Beck A.,Muguruza G.,66,27,856,1694
Female,Hard,Kuznetsova S.,Giorgi C.,24,37,1906,1282
Female,Hard,Lisicki S.,Vinci R.,29,26,1531,1716
Female,Hard,Stephens S.,Petkovic A.,21,19,1985,2445
Female,Hard,Sharapova M.,Keys M.,6,28,4986,1575
Female,Hard,Wozniacki C.,Zhang S.,12,31,3130,1392
Female,Hard,Halep S.,Flipkens K.,2,54,6785,986
Female,Hard,Svitolina E.,Kvitova P.,39,4,1270,5930
Female,Hard,Kerber A.,Makarova E.,7,18,4570,2640
Female,Hard,Lisicki S.,Errani S.,29,15,1531,2910
Female,Hard,Suarez Navarro C.,Parmentier P.,16,81,2785,688
Female,Hard,Pavlyuchenkova A.,Knapp K.,25,74,1880,775
Female,Hard,Williams S.,Stosur S.,1,22,9150,1985
Female,Hard,Stephens S.,Zahlavova Strycova B.,21,33,1985,1361
Female,Hard,Safarova L.,Diyas Z.,17,52,2750,1007
Female,Hard,Radwanska A.,Nara K.,5,34,5625,1358
Female,Hard,Pennetta F.,Townsend T.,14,125,2970,468
Female,Hard,Kuznetsova S.,Bouchard E.,24,8,1906,4450
Female,Hard,Ivanovic A.,Mchale C.,11,45,3605,1088
Female,Hard,Jankovic J.,Beck A.,9,66,3900,856
Female,Hard,Halep S.,Safarova L.,2,17,6785,2750
Female,Hard,Svitolina E.,Suarez Navarro C.,39,16,1270,2785
Female,Hard,Williams S.,Pennetta F.,1,14,9150,2970
Female,Hard,Jankovic J.,Stephens S.,9,21,3900,1985
Female,Hard,Sharapova M.,Pavlyuchenkova A.,6,25,4986,1880
Female,Hard,Ivanovic A.,Kuznetsova S.,11,24,3605,1906
Female,Hard,Radwanska A.,Lisicki S.,5,29,5625,1531
Female,Hard,Wozniacki C.,Kerber A.,12,7,3130,4570
Female,Hard,Williams S.,Jankovic J.,1,9,9150,3900
Female,Hard,Wozniacki C.,Radwanska A.,12,5,3130,5625
Female,Hard,Sharapova M.,Halep S.,6,2,4986,6785
Female,Hard,Ivanovic A.,Svitolina E.,11,39,3605,1270
Female,Hard,Williams S.,Wozniacki C.,1,12,9150,3130
Female,Hard,Ivanovic A.,Sharapova M.,11,6,3605,4986
Female,Hard,Williams S.,Ivanovic A.,1,11,9150,3605
Female,Hard,Riske A.,Dellacqua C.,44,30,1097,1441
Female,Hard,Giorgi C.,Vandeweghe C.,38,39,1282,1279
Female,Hard,Makarova E.,Vinci R.,18,29,2630,1492
Female,Hard,Pennetta F.,Koukalova K.,12,37,3074,1345
Female,Hard,Muguruza G.,Errani S.,26,14,1694,2885
Female,Hard,Peng S.,Svitolina E.,40,34,1175,1405
Female,Hard,Zahlavova Strycova B.,Bencic B.,31,59,1419,903
Female,Hard,Garcia C.,Begu I.,42,60,1150,898
Female,Hard,Stosur S.,Nara K.,25,32,1920,1412
Female,Hard,Rybarikova M.,Soler Espinosa S.,68,71,836,790
Female,Hard,Flipkens K.,Doi M.,47,91,1045,639
Female,Hard,Bouchard E.,Jovanovski B.,8,35,4368,1380
Female,Hard,Wozniacki C.,Bacsinszky T.,11,78,3255,732
Female,Hard,Petkovic A.,Cibulkova D.,19,13,2400,3002
Female,Hard,Riske A.,Pennetta F.,44,12,1097,3074
Female,Hard,Zahlavova Strycova B.,Garcia C.,31,42,1419,1150
Female,Hard,Rybarikova M.,Halep S.,68,2,836,6750
Female,Hard,Kvitova P.,Makarova E.,4,18,5806,2630
Female,Hard,Giorgi C.,Wozniacki C.,38,11,1282,3255
Female,Hard,Muguruza G.,Peng S.,26,40,1694,1175
Female,Hard,Flipkens K.,Petkovic A.,47,19,1045,2400
Female,Hard,Stosur S.,Bouchard E.,25,8,1920,4368
Female,Hard,Kvitova P.,Zahlavova Strycova B.,4,31,5806,1419
Female,Hard,Rybarikova M.,Riske A.,68,44,836,1097
Female,Hard,Giorgi C.,Muguruza G.,38,26,1282,1694
Female,Hard,Stosur S.,Flipkens K.,25,47,1920,1045
Female,Hard,Rybarikova M.,Giorgi C.,68,38,836,1282
Female,Hard,Kvitova P.,Stosur S.,4,25,5806,1920
Female,Hard,Kvitova P.,Rybarikova M.,4,68,5806,836
Female,Hard,Cepelova J.,Torro Flor M.T.,65,62,857,889
Female,Hard,Radwanska A.,Fichman S.,5,112,5590,508
Female,Hard,Kerber A.,Pervak K.,7,127,4550,448
Female,Hard,Petkovic A.,Jabeur O.,19,166,2400,351
Female,Hard,Nara K.,Wozniak A.,33,97,1412,599
Female,Hard,Bencic B.,Wickmayer Y.,58,64,916,862
Female,Hard,Safarova L.,Babos T.,15,114,2825,502
Female,Hard,Zheng S.,Voegele S.,148,66,406,840
Female,Hard,Halep S.,Collins D.R.,2,N/A,6310,N/A
Female,Hard,Peng S.,Zheng J.,39,57,1225,933
Female,Hard,Puig M.,Smitkova T.,69,89,810,645
Female,Hard,Hantuchova D.,Oprandi R.,37,157,1356,368
Female,Hard,Kudryavtseva A.,Duan Y.Y.,137,163,428,354
Female,Hard,Pironkova T.,Knapp K.,54,71,989,785
Female,Hard,Williams V.,Date Krumm K.,20,88,2340,650
Female,Hard,Jankovic J.,Jovanovski B.,10,36,3695,1380
Female,Hard,Larsson J.,Razzano V.,96,183,602,310
Female,Hard,Rodionova An.,Giorgi C.,221,31,243,1465
Female,Hard,Bacsinszky T.,Bertens K.,78,84,743,666
Female,Hard,Peer S.,Konta J.,155,118,374,489
Female,Hard,Stephens S.,Beck A.,24,59,1900,916
Female,Hard,Sasnovich A.,Schmiedlova A.,120,67,482,837
Female,Hard,Cornet A.,Hesse A.,23,190,1930,292
Female,Hard,Lucic M.,Muguruza G.,121,26,479,1793
Female,Hard,Vinci R.,Ormaechea P.,30,99,1492,576
Female,Hard,Dulgheru A.,Pliskova Kr.,95,92,606,630
Female,Hard,Lisicki S.,Abanda F.,28,205,1576,269
Female,Hard,Brengle M.,Glushko J.,123,101,470,568
Female,Hard,Begu I.,Soler Espinosa S.,61,70,901,790
Female,Hard,Errani S.,Flipkens K.,14,47,2885,1090
Female,Hard,Wozniacki C.,Rybarikova M.,11,43,3165,1140
Female,Hard,Sharapova M.,Kirilenko M.,6,113,5335,504
Female,Hard,Barthel M.,Zhang S.,53,34,991,1412
Female,Hard,Cirstea S.,Watson H.,80,46,704,1095
Female,Hard,Dellacqua C.,Mayr P.,32,85,1441,659
Female,Hard,Wang Q.,Kania P.,139,159,424,367
Female,Hard,Erakovic M.,Kuznetsova S.,82,22,680,2010
Female,Hard,Lepchenko V.,Van Uytvanck A.,52,83,1007,672
Female,Hard,Kanepi K.,Parmentier P.,50,74,1030,771
Female,Hard,Pliskova Ka.,Meusburger Y.,42,60,1160,905
Female,Hard,Stosur S.,Davis L.,21,49,2045,1030
Female,Hard,Ivanovic A.,Riske A.,9,45,4065,1117
Female,Hard,Vesnina E.,Chan Y.J.,56,228,945,233
Female,Hard,Rogers S.,Zanevska M.,86,130,656,437
Female,Hard,Zahlavova Strycova B.,Barty A.,29,186,1501,303
Female,Hard,Pennetta F.,Goerges J.,12,94,3121,610
Female,Hard,Hercog P.,Svitolina E.,76,35,748,1405
Female,Hard,Bouchard E.,Govortsova O.,8,117,4405,491
Female,Hard,Niculescu M.,Shvedova Y.,68,51,835,1017
Female,Hard,Mchale C.,Scheepers C.,44,72,1135,785
Female,Hard,Azarenka V.,Doi M.,17,90,2783,643
Female,Hard,Bellis C.,Cibulkova D.,1208,13,4,3002
Female,Hard,Kvitova P.,Mladenovic K.,4,73,5956,775
Female,Hard,Cetkovska P.,Koukalova K.,63,40,874,1205
Female,Hard,Vandeweghe C.,Vekic D.,38,79,1279,715
Female,Hard,Diyas Z.,Tsurenko L.,48,128,1087,439
Female,Hard,Makarova E.,Min G.,18,105,2565,538
Female,Hard,King V.,Schiavone F.,81,77,700,745
Female,Hard,Suarez Navarro C.,Tomljanovic A.,16,55,2790,985
Female,Hard,Gibbs N.,Garcia C.,135,41,431,1193
Female,Hard,Krunic A.,Piter K.,145,111,409,509
Female,Hard,Keys M.,Gajdosova J.,27,102,1605,562
Female,Hard,Pavlyuchenkova A.,Pereira T.,25,91,1865,635
Female,Hard,Williams S.,Townsend T.,1,103,9430,558
Female,Hard,Peng S.,Radwanska A.,39,5,1225,5590
Female,Hard,Bencic B.,Nara K.,58,33,916,1412
Female,Hard,Cornet A.,Hantuchova D.,23,37,1930,1356
Female,Hard,Vinci R.,Begu I.,30,61,1492,901
Female,Hard,Larsson J.,Stephens S.,96,24,602,1900
Female,Hard,Kerber A.,Kudryavtseva A.,7,137,4550,428
Female,Hard,Safarova L.,Zheng S.,15,148,2825,406
Female,Hard,Halep S.,Cepelova J.,2,65,6310,857
Female,Hard,Jankovic J.,Pironkova T.,10,54,3695,989
Female,Hard,Petkovic A.,Puig M.,19,69,2400,810
Female,Hard,Sharapova M.,Dulgheru A.,6,95,5335,606
Female,Hard,Wozniacki C.,Sasnovich A.,11,120,3165,482
Female,Hard,Lucic M.,Peer S.,121,155,479,374
Female,Hard,Lisicki S.,Brengle M.,28,123,1576,470
Female,Hard,Williams V.,Bacsinszky T.,20,78,2340,743
Female,Hard,Errani S.,Rodionova An.,14,221,2885,243
Female,Hard,Dellacqua C.,Wang Q.,32,139,1441,424
Female,Hard,Pliskova Ka.,Ivanovic A.,42,9,1160,4065
Female,Hard,Pennetta F.,Rogers S.,12,86,3121,656
Female,Hard,Azarenka V.,Mchale C.,17,44,2783,1135
Female,Hard,Vesnina E.,Erakovic M.,56,82,945,680
Female,Hard,Zahlavova Strycova B.,Niculescu M.,29,68,1501,835
Female,Hard,Gibbs N.,Pavlyuchenkova A.,135,25,431,1865
Female,Hard,Lepchenko V.,Barthel M.,52,53,1007,991
Female,Hard,Williams S.,King V.,1,81,9430,700
Female,Hard,Krunic A.,Keys M.,145,27,409,1605
Female,Hard,Kvitova P.,Cetkovska P.,4,63,5956,874
Female,Hard,Suarez Navarro C.,Vandeweghe C.,16,38,2790,1279
Female,Hard,Kanepi K.,Stosur S.,50,21,1030,2045
Female,Hard,Makarova E.,Hercog P.,18,76,2565,748
Female,Hard,Diyas Z.,Bellis C.,48,1208,1087,4
Female,Hard,Bouchard E.,Cirstea S.,8,80,4405,704
Female,Hard,Peng S.,Vinci R.,39,30,1225,1492
Female,Hard,Jankovic J.,Larsson J.,10,96,3695,602
Female,Hard,Errani S.,Williams V.,14,20,2885,2340
Female,Hard,Lucic M.,Halep S.,121,2,479,6310
Female,Hard,Bencic B.,Kerber A.,58,7,916,4550
Female,Hard,Safarova L.,Cornet A.,15,23,2825,1930
Female,Hard,Wozniacki C.,Petkovic A.,11,19,3165,2400
Female,Hard,Sharapova M.,Lisicki S.,6,28,5335,1576
Female,Hard,Krunic A.,Kvitova P.,145,4,409,5956
Female,Hard,Pennetta F.,Gibbs N.,12,135,3121,431
Female,Hard,Dellacqua C.,Pliskova Ka.,32,42,1441,1160
Female,Hard,Azarenka V.,Vesnina E.,17,56,2783,945
Female,Hard,Williams S.,Lepchenko V.,1,52,9430,1007
Female,Hard,Kanepi K.,Suarez Navarro C.,50,16,1030,2790
Female,Hard,Makarova E.,Diyas Z.,18,48,2565,1087
Female,Hard,Bouchard E.,Zahlavova Strycova B.,8,29,4405,1501
Female,Hard,Errani S.,Lucic M.,14,121,2885,479
Female,Hard,Wozniacki C.,Sharapova M.,11,6,3165,5335
Female,Hard,Peng S.,Safarova L.,39,15,1225,2825
Female,Hard,Bencic B.,Jankovic J.,58,10,916,3695
Female,Hard,Pennetta F.,Dellacqua C.,12,32,3121,1441
Female,Hard,Williams S.,Kanepi K.,1,50,9430,1030
Female,Hard,Makarova E.,Bouchard E.,18,8,2565,4405
Female,Hard,Azarenka V.,Krunic A.,17,145,2783,409
Female,Hard,Peng S.,Bencic B.,39,58,1225,916
Female,Hard,Wozniacki C.,Errani S.,11,14,3165,2885
Female,Hard,Makarova E.,Azarenka V.,18,17,2565,2783
Female,Hard,Williams S.,Pennetta F.,1,12,9430,3121
Female,Hard,Wozniacki C.,Peng S.,11,39,3165,1225
Female,Hard,Williams S.,Makarova E.,1,18,9430,2565
Female,Hard,Williams S.,Wozniacki C.,1,11,9430,3165
Female,Hard,Bertens K.,Schmiedlova A.,84,75,671,747
Female,Hard,Min G.,Glushko J.,119,155,488,358
Female,Hard,Pliskova Ka.,Hercog P.,36,67,1285,813
Female,Hard,Gajdosova J.,Kumkhum L.,99,95,571,600
Female,Hard,Puig M.,Mayr P.,61,94,875,612
Female,Hard,Zheng S.,Duan Y.Y.,102,137,542,428
Female,Hard,Wickmayer Y.,Kulichkova E.,62,220,867,238
Female,Hard,Zheng J.,Eguchi M.,71,132,783,458
Female,Hard,Zhang K.L.,Parmentier P.,316,77,128,741
Female,Hard,Date Krumm K.,Larsson J.,86,78,655,727
Female,Hard,Van Uytvanck A.,Piter K.,91,122,632,479
Female,Hard,Schiavone F.,Mchale C.,74,50,750,1045
Female,Hard,Zhu L.,Pliskova Kr.,207,96,258,594
Female,Hard,Lisicki S.,Niculescu M.,31,60,1546,900
Female,Hard,Cepelova J.,Scheepers C.,53,81,969,695
Female,Hard,Hantuchova D.,Zhang L.,57,219,926,239
Female,Hard,Zheng S.,Wickmayer Y.,102,62,542,867
Female,Hard,Gajdosova J.,Bertens K.,99,84,571,671
Female,Hard,Schiavone F.,Date Krumm K.,74,86,750,655
Female,Hard,Lisicki S.,Min G.,31,119,1546,488
Female,Hard,Cepelova J.,Zhu L.,53,207,969,258
Female,Hard,Pliskova Ka.,Puig M.,36,61,1285,875
Female,Hard,Zheng J.,Zhang K.L.,71,316,783,128
Female,Hard,Van Uytvanck A.,Hantuchova D.,91,57,632,926
Female,Hard,Pliskova Ka.,Zheng J.,36,71,1285,783
Female,Hard,Van Uytvanck A.,Gajdosova J.,91,99,632,571
Female,Hard,Lisicki S.,Zheng S.,31,102,1546,542
Female,Hard,Schiavone F.,Cepelova J.,74,53,750,969
Female,Hard,Pliskova Ka.,Van Uytvanck A.,36,91,1285,632
Female,Hard,Lisicki S.,Schiavone F.,31,74,1546,750
Female,Hard,Lisicki S.,Pliskova Ka.,31,36,1546,1285
Female,Hard,Malek T.,Tatishvili A.,413,104,81,534
Female,Hard,Rogers S.,Martincova T.,79,277,721,159
Female,Hard,Brengle M.,Crawford S.,117,318,490,125
Female,Hard,Muhammad A.,Konta J.,285,118,149,489
Female,Hard,Karatantcheva S.,Marand S.,195,268,277,165
Female,Hard,Goerges J.,Dubois S.,93,306,615,131
Female,Hard,Hradecka L.,Larcherde Brito M.,181,78,303,727
Female,Hard,Krejcikova B.,Vickery S.,214,178,246,311
Female,Hard,Savchuk O.,Dabrowski G.,242,201,200,263
Female,Hard,Oudin M.,Lim A.,127,191,461,281
Female,Hard,Lucic M.,Cepede Royg V.,80,129,699,459
Female,Hard,Mladenovic K.,Broady N.,82,142,685,406
Female,Hard,Babos T.,Oprandi R.,109,149,507,378
Female,Hard,Williams V.,Abanda F.,19,179,2370,308
Female,Hard,Tomljanovic A.,Falconi I.,66,143,835,405
Female,Hard,Hlavackova A.,Kania P.,193,157,279,353
Female,Hard,Malek T.,Brengle M.,413,117,81,490
Female,Hard,Rogers S.,Muhammad A.,79,285,721,149
Female,Hard,Karatantcheva S.,Mladenovic K.,195,82,277,685
Female,Hard,Goerges J.,Oudin M.,93,127,615,461
Female,Hard,Hlavackova A.,Tomljanovic A.,193,66,279,835
Female,Hard,Lucic M.,Babos T.,80,109,699,507
Female,Hard,Hradecka L.,Krejcikova B.,181,214,303,246
Female,Hard,Williams V.,Savchuk O.,19,242,2370,200
Female,Hard,Goerges J.,Hlavackova A.,93,193,615,279
Female,Hard,Lucic M.,Karatantcheva S.,80,195,699,277
Female,Hard,Williams V.,Hradecka L.,19,181,2370,303
Female,Hard,Rogers S.,Malek T.,79,413,721,81
Female,Hard,Lucic M.,Goerges J.,80,93,699,615
Female,Hard,Williams V.,Rogers S.,19,79,2370,721
Female,Hard,Lucic M.,Williams V.,80,19,699,2370
Female,Hard,Jovanovski B.,Bondarenko K.,35,539,1290,51
Female,Hard,Sasnovich A.,Rogowska O.,97,111,588,505
Female,Hard,Kudryavtseva A.,Zanevska M.,103,128,536,459
Female,Hard,Amanmuradova A.,Jaksic J.,324,123,121,477
Female,Hard,Kichenok L.,Kovinic D.,196,110,277,506
Female,Hard,Radwanska U.,Dolonc V.,205,145,259,395
Female,Hard,Ostapenko J.,Peer S.,407,135,83,442
Female,Hard,Panova A.,Kucova K.,133,126,453,463
Female,Hard,Knapp K.,Buyukakcay C.,89,144,635,401
Female,Hard,Abduraimova N.,Arruabarrena L.,189,72,285,780
Female,Hard,Doi M.,Siniakova K.,87,121,648,483
Female,Hard,Tsurenko L.,Krunic A.,124,100,474,561
Female,Hard,Begu I.,Kozlova K.,54,147,966,385
Female,Hard,Govortsova O.,Gasparyan M.,114,222,496,231
Female,Hard,Pervak K.,Friedsam A.L.,136,85,438,659
Female,Hard,Vekic D.,Minella M.,92,115,625,496
Female,Hard,Knapp K.,Sasnovich A.,89,97,635,588
Female,Hard,Abduraimova N.,Panova A.,189,133,285,453
Female,Hard,Jovanovski B.,Kudryavtseva A.,35,103,1290,536
Female,Hard,Govortsova O.,Doi M.,114,87,496,648
Female,Hard,Amanmuradova A.,Kichenok L.,324,196,121,277
Female,Hard,Tsurenko L.,Begu I.,124,54,474,966
Female,Hard,Radwanska U.,Vekic D.,205,92,259,625
Female,Hard,Pervak K.,Ostapenko J.,136,407,438,83
Female,Hard,Abduraimova N.,Amanmuradova A.,189,324,285,121
Female,Hard,Knapp K.,Govortsova O.,89,114,635,496
Female,Hard,Jovanovski B.,Radwanska U.,35,205,1290,259
Female,Hard,Tsurenko L.,Pervak K.,124,136,474,438
Female,Hard,Jovanovski B.,Abduraimova N.,35,189,1290,285
Female,Hard,Knapp K.,Tsurenko L.,89,124,635,474
Female,Hard,Knapp K.,Jovanovski B.,89,35,635,1290
Female,Hard,Torro Flor M.T.,Beck A.,85,58,670,921
Female,Hard,Peer S.,Parmentier P.,135,78,442,741
Female,Hard,Riske A.,Larsson J.,66,80,847,727
Female,Hard,Doi M.,Piter K.,88,122,648,479
Female,Hard,Zhu L.,Vinci R.,185,44,302,1122
Female,Hard,Bacsinszky T.,Linette M.,71,148,799,379
Female,Hard,Cornet A.,Putintseva Y.,22,130,1900,458
Female,Hard,Hsieh S.W.,Van Uytvanck A.,171,79,321,732
Female,Hard,Zhang L.,Diyas Z.,220,40,234,1169
Female,Hard,Xu Y.F.,Mayr P.,248,94,190,612
Female,Hard,Martic P.,Cirstea S.,226,84,224,674
Female,Hard,Wang Y.,Stosur S.,251,20,184,2110
Female,Hard,Zhang K.L.,Cepelova J.,259,50,177,1016
Female,Hard,Puig M.,Knapp K.,61,62,885,885
Female,Hard,Niculescu M.,Jovanovski B.,60,39,900,1180
Female,Hard,Soler Espinosa S..,Stephens S.,73,28,795,1690
Female,Hard,Zhang K.L.,Riske A.,259,66,177,847
Female,Hard,Niculescu M.,Doi M.,60,88,900,648
Female,Hard,Puig M.,Zhang L.,61,220,885,234
Female,Hard,Hsieh S.W.,Zhu L.,171,185,321,302
Female,Hard,Wang Y.,Martic P.,251,226,184,224
Female,Hard,Cornet A.,Peer S.,22,135,1900,442
Female,Hard,Torro Flor M.T.,Xu Y.F.,85,248,670,190
Female,Hard,Bacsinszky T.,Soler Espinosa S..,71,73,799,795
Female,Hard,Niculescu M.,Puig M.,60,61,900,885
Female,Hard,Wang Y.,Zhang K.L.,251,259,184,177
Female,Hard,Cornet A.,Hsieh S.W.,22,171,1900,321
Female,Hard,Bacsinszky T.,Torro Flor M.T.,71,85,799,670
Female,Hard,Niculescu M.,Wang Y.,60,251,900,184
Female,Hard,Cornet A.,Bacsinszky T.,22,71,1900,799
Female,Hard,Niculescu M.,Cornet A.,60,22,900,1900
Female,Hard,Lepchenko V.,Rogowska O.,43,114,1132,505
Female,Hard,Mchale C.,Arruabarrena L.,57,74,928,780
Female,Hard,Han N.L.,Jang S.J.,280,215,157,244
Female,Hard,Scheepers C.,Begu I.,83,53,695,966
Female,Hard,Friedsam A.L.,Shvedova Y.,95,65,604,867
Female,Hard,Barthel M.,Garcia C.,54,48,961,1074
Female,Hard,Koukalova K.,Bertens K.,37,82,1210,700
Female,Hard,Kanepi K.,Kulichkova E.,45,208,1110,256
Female,Hard,Kirilenko M.,Vekic D.,155,92,354,625
Female,Hard,Kovinic D.,Schmiedlova A.,113,76,506,747
Female,Hard,Gibbs N.,Watson H.,101,46,556,1100
Female,Hard,Radwanska A.,Hercog P.,5,77,5380,744
Female,Hard,Wickmayer Y.,Minella M.,64,151,867,368
Female,Hard,Pliskova Kr.,Voegele S.,97,67,594,845
Female,Hard,Pliskova Ka.,Glushko J.,32,167,1395,330
Female,Hard,Rybarikova M.,Schiavone F.,41,69,1145,835
Female,Hard,Lepchenko V.,Han N.L.,43,280,1132,157
Female,Hard,Mchale C.,Barthel M.,57,54,928,961
Female,Hard,Pliskova Ka.,Friedsam A.L.,32,95,1395,604
Female,Hard,Radwanska A.,Scheepers C.,5,83,5380,695
Female,Hard,Rybarikova M.,Wickmayer Y.,41,64,1145,867
Female,Hard,Gibbs N.,Kovinic D.,101,113,556,506
Female,Hard,Kirilenko M.,Koukalova K.,155,37,354,1210
Female,Hard,Kanepi K.,Pliskova Kr.,45,97,1110,594
Female,Hard,Pliskova Ka.,Gibbs N.,32,101,1395,556
Female,Hard,Lepchenko V.,Radwanska A.,43,5,1132,5380
Female,Hard,Kirilenko M.,Kanepi K.,155,45,354,1110
Female,Hard,Mchale C.,Rybarikova M.,57,41,928,1145
Female,Hard,Pliskova Ka.,Kirilenko M.,32,155,1395,354
Female,Hard,Lepchenko V.,Mchale C.,43,57,1132,928
Female,Hard,Pliskova Ka.,Lepchenko V.,32,43,1395,1132
Female,Hard,Safarova L.,Keys M.,15,29,2715,1670
Female,Hard,Bencic B.,Kuznetsova S.,34,23,1332,1860
Female,Hard,Muguruza G.,Pavlyuchenkova A.,26,27,1803,1775
Female,Hard,Svitolina E.,Zahlavova Strycova B.,35,31,1315,1601
Female,Hard,Vandeweghe C.,Kudryavtseva A.,38,100,1180,564
